# High Pass Filter, R 16k, C 10 nF
# AWG_Sines.py
# Logarithmic frequency sweep
# offset 0.500, amplitude 0.500
# step through frequencies
16   1995 -0.0081  1.1672 -0.0065  1.0104
14   2239 -0.0107  1.1634 -0.0030  1.0338
12   2512 -0.0113  1.1770 -0.0059  1.0745
11   2818 -0.0151  1.1631 -0.0084  1.0710
10   3162 -0.0094  1.1674  0.0008  1.0872
9   3548 -0.0084  1.1686 -0.0020  1.0971
8   3981 -0.0108  1.1690 -0.0026  1.1121
7   4467 -0.0142  1.1699 -0.0121  1.1271
6   5012 -0.0179  1.1661 -0.0126  1.1226
6   5623 -0.0482  1.1478 -0.1123  1.0950
5   6310 -0.0309  1.1665 -0.0248  1.1373
4   7079 -0.0103  1.1713 -0.0095  1.1397
4   7943 -0.0174  1.1669 -0.0080  1.1418
4   8913 -0.0156  1.1791 -0.0066  1.1487
3  10000 -0.0111  1.1724  0.0024  1.1527
312    100 -0.0306  1.1683 -0.0044  0.1077
279    112 -0.0243  1.1686 -0.0044  0.1224
248    126  0.0022  1.1704 -0.0027  0.1370
222    141 -0.0076  1.1675  0.0059  0.1525
198    158 -0.0504  1.1717 -0.0060  0.1694
176    178 -0.0008  1.1686 -0.0023  0.1911
156    200 -0.0006  1.1645 -0.0049  0.2126
140    224  0.0142  1.1658 -0.0005  0.2374
125    501 -0.0158  1.1671 -0.0128  0.4299
56    562 -0.0110  1.1663 -0.0031  0.5162
50    631 -0.0030  1.1650 -0.0128  0.4604
44    708 -0.0105  1.1660 -0.0065  0.5961
39    794 -0.0098  1.1641 -0.0098  0.6277
35    891 -0.0007  1.1683 -0.0024  0.7021
31   1000 -0.0110  1.1670 -0.0090  0.7318
28   1122 -0.0130  1.1675 -0.0080  0.8043
25   1259 -0.0043  1.1664 -0.0057  0.8555
22   1413 -0.0058  1.1674 -0.0006  0.9007
20   1585 -0.0101  1.1667 -0.0043  0.9356
18   1778 -0.0103  1.1711 -0.0020  0.9658
16   1995 -0.0065  1.1702 -0.0027  0.9905
14   2239 -0.0012  1.1770  0.0034  1.0143
12   2512 -0.0122  1.1731 -0.0090  1.0311
11   2818  0.0054  1.1736  0.0069  1.0603
10   3162 -0.0085  1.1714 -0.0025  1.0632
9   3548 -0.0076  1.1679 -0.0023  1.0695
8   3981 -0.0144  1.1661 -0.0055  1.0738
7   4467  0.0020  1.1677 -0.0010  1.0735
6   5012 -0.0220  1.1639 -0.0324  1.0739
6   5623 -0.0425  1.1667 -0.1047  1.0779
5   6310  0.0065  1.1668  0.0071  1.0691
4   7079 -0.0180  1.1686 -0.0099  1.0782
4   7943 -0.0112  1.1640 -0.0056  1.0722
4   8913 -0.0085  1.1773  0.0012  1.0749
3  10000 -0.0088  1.1693 -0.0056  1.0784
312    100  0.0238  1.1630 -0.0008  0.1103
279    112  0.0280  1.1731 -0.0005  0.1218
248    126  0.0216  1.1603  0.0006  0.1365
222    141 -0.0033  1.1675 -0.0032  0.1531
198    158 -0.0144  1.1647 -0.0045  0.1698
176    178 -0.0327  1.1705 -0.0039  0.1908
156    200 -0.0223  1.1686 -0.0053  0.2128
140    224  0.0059  1.1667 -0.0050  0.2365
125    251 -0.0192  1.1722 -0.0022  0.2623
111    282 -0.0032  1.1697 -0.0015  0.2912
99    316 -0.0072  1.1693 -0.0038  0.3215
88    355 -0.0055  1.1665 -0.0012  0.3577
79    398  0.0011  1.1685  0.0059  0.3954
70    447 -0.0082  1.1658  0.0061  0.4345
62    501 -0.0134  1.1671 -0.0033  0.4762
56    562 -0.0067  1.1673 -0.0070  0.5206
50    631 -0.0039  1.1671 -0.0052  0.5695
44    708 -0.0052  1.1665 -0.0013  0.6165
39    794 -0.0091  1.1693 -0.0048  0.6650
35    891 -0.0128  1.1696 -0.0069  0.7127
31   1000 -0.0026  1.1679  0.0014  0.7596
28   1122 -0.0141  1.1676 -0.0063  0.8044
25   1259 -0.0021  1.1717 -0.0001  0.8442
22   1413 -0.0047  1.1652 -0.0058  0.8795
